path	blob_sha256	bytes	units	language	status	reason
runs/behavioral-preflight-confirmatory-v1-python311/install/pytest-new.venv.log.gz	59869db34853933b239f1e2219cf7d431da006aa919635478511fabbfc8849d2	20	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/install/pytest-old.log.gz	9a08faf3d485c6250b0e0184145626aeb8a94109a78b48063bafadfd57bc53b3	1611	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/install/pytest-old.venv.log.gz	59869db34853933b239f1e2219cf7d431da006aa919635478511fabbfc8849d2	20	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/outcomes/attrs-new.json	9195b86944c4d1c437fd44ae776ab272513990f98aaa5f54943357b0a091d3ab	93	0	json	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/outcomes/attrs-old.json	6f9517079b79501e7da8ce54c0fe549f13833a61bc250580007636fc9445b757	93	0	json	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/outcomes/httpx-new.json	22f372ffcea886fb4d87c79604ce1bfe9b8476f2e2fb6b9ffc7ec7a7ed59e397	93	0	json	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/outcomes/httpx-old.json	7eb5dd7e1b63ec35c79cdc3ecce8b1333f21a433ce645e652a30cf79d7e61bd7	93	0	json	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/outcomes/pytest-new.json	66f0dc734e0c38603314ee79c64dd057657acc378e80d136e2bdb492ee5bdbd0	97	0	json	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/outcomes/pytest-old.json	6b3d3be3e604f2a029d20f97ea7d8275ac236ab64f4d655ebedd9784baaee23a	97	0	json	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/pytest/attrs-new.log.gz	4093776eb14e3dedfd05698b6aadf543730f344f101fa3d3d92786b37a476e9e	4851	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/pytest/attrs-old.log.gz	2986e9a5e961b8406cfab4891dd2f14253de8c72dabd61c267639f29b28c5b39	378	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/pytest/httpx-new.log.gz	1e8203e10a2e49678726c273f52337f819c30c1cc3337ed0b2daa58d6b6cea7e	2509	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/pytest/httpx-old.log.gz	68e1b7fca91d139646fafb989367f25ea1d65dda6660bd1b57003ea86f7557d0	1166	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/results.json	39e7c1c3b42f0f08a77686b5bc3693720295a9d8bb777696c3daa98217ff57a6	8150	0	json	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retries/environments/attrs-new.freeze.txt	d7e9def7e06bc66858a04778637c978c5b0f53130e6dba987ed9111c6fd6f013	645	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retries/environments/attrs-new.runtime.txt	2559727b0cf51e54ab4937e667eddd9c0976e59c91ea45b458f76daf77b04269	15	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retries/environments/pytest-new.freeze.txt	70ab9315562ba0314d410f025482025c002a07d694a6c4cbf0e748fcd255e39c	399	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retries/environments/pytest-old.freeze.txt	cb0f49536c98b66e5b6f2089e05cbc01b3f2098b1eed3d1587748083f9340f43	411	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retries/install/pytest-new.log.gz	2503f338d090a4124eb93ef649aa438cd63fb5ddf4b2a62ef11385243966fa45	1236	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retries/install/pytest-new.venv.log.gz	59869db34853933b239f1e2219cf7d431da006aa919635478511fabbfc8849d2	20	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retries/install/pytest-old.log.gz	76586ed7aae5e003f68193f456950541f1a5a84280363058ed7962a8ff6f2ef4	1431	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retries/install/pytest-old.venv.log.gz	59869db34853933b239f1e2219cf7d431da006aa919635478511fabbfc8849d2	20	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retries/outcomes/attrs-new.json	e94e6009427e44b97d7cba43c3d2eea9550643b744efa46b25e7139c1c58a1dc	119	0	json	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retries/outcomes/pytest-new.json	abf28abffa90974cc5b27148338e7bad1b6712876d3585d6ca0685ca06454420	161	0	json	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retries/outcomes/pytest-old.json	22bf1f6140e506489584faca3ad0def5cd46f3184c58cebcc0bb2e54d0742179	161	0	json	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retries/pytest/attrs-new.log.gz	9b3687bf9bfbc0f8dbcb5dc1a2cb5bb9443532de4d33ad1d197326c10224da84	3380	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retries/pytest/pytest-new.log.gz	43f661826921311fb8a0ae775211ca7d841032af4df5bb785294c3c548a7c1ed	3514	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retries/pytest/pytest-old.log.gz	350e36cca35595e4888b6bbe031b71eb159ffb6d561df803afd125ba8bd11140	31236	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retry-pinned-click/attrs-new-mypy113/freeze.txt	1bc79a150b7573d52cef54693aad36ec638d2e357982a42353345d1564951682	646	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retry-pinned-click/attrs-new-mypy113/full-pytest.log	b379f4420df90229e999bd50de352c6d3f9d1d5f7508e2218e03424c8bb2bed5	2234	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retry-pinned-click/httpx-new-copy/freeze.txt	64e5ff683db28c221b94f779b40230c096922c5d7c4f212af2eb37b4f6d6bed8	1561	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retry-pinned-click/httpx-new-copy/pytest.log	f06a332f74e7adae9bdfa218bc10b0a3001cd9a86993b17645b3b20dd901a5e8	6193	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retry-pinned-click/httpx-old/freeze.txt	911c6480090a8fc2ea092d5209538759865e5a836b065865153b062781bfb2be	1691	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retry-pinned-click/httpx-old/pytest.log	41133e82f9970e6968ddc6c30768e0797102584da96bda9d048a6bdb9c70bbd7	821	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retry-pinned-click/pytest-new-supported/freeze.txt	e72978d1158cb12826bae11a71b6650cfb31733a9271b88c6532002d4b26d274	399	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retry-pinned-click/pytest-new-supported/pytest.log	071a1b9be2dfc371de1ce47981a002dec164212ef513ce8f18d5587c52df3860	4569	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retry-pinned-click/pytest-old-supported/freeze.txt	66fd2c197e685637a27a688c08369d41a78069c78373f80d4d9b2ac9e3c6063c	411	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retry-pinned-click/pytest-old-supported/pytest.log	3305d19a4797372ee83511bb54cd984c1dc5079b15ca11647157620f94e90e5d	3818	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retry_setup.sh	fb0818e87c34f1f2e9c4957a99d2a5da0ce898a207274611946b9d0d4c80c272	462	0	shell	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/retry_setup_inner.sh	3f29b455de23f755d81045ff9895f7b1bc43facc20a423ad705fb658c3cf7705	2166	0	shell	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/run_matrix.sh	1ca61f4643c239a5ad42dd897737a49b7bea687a02f8a0b314797920c6dac04d	738	0	shell	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/run_one.sh	28188088da4414081ffd2802db0551667bcd495504c6260b6e97d60ed77765cb	1647	0	shell	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/summarize.py	a1a67588544cd27760ed0dad52f688594e126a11f3750bec4700398f387a67ea	3573	0	python	excluded	generated-or-vendor-path
runs/behavioral-preflight-v2/environments/flask-new.txt	ce57221b997d94273ecdcc574d87745a99cc6cd29fc35a30da1f620821d0ae00	299	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v2/environments/flask-old.txt	f857e7de4773d2b8452f56a9b38f565ca151bb7a16881b76a03c0fe2313c8bf6	257	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v2/environments/pydantic-new.txt	0b71afd8c2eaf2b79d8698f5112e69a084cac1695c4b039d7909c498d84e8a8d	922	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v2/environments/pydantic-old.txt	52bd27d95ea2e5cc5871d3afdff3004e6f9ded73c9d1e05506b298abb97b80b7	405	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v2/environments/requests-new.txt	5ef3350fac47dc6f705a3a36ccd59f1c710afc91f33c565c60e50d4869d9ecdb	601	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v2/environments/requests-old.txt	e8b59cfc07b5fbc0ac3432f58d7c6f0d36019f03f114e024cca5a0cc40c75cc3	637	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v2/pytest/flask-new.log	fc6dd5818752e522ee02c1d56d825f06f384d5a60d450dd1bee99dfa8fd0a08a	40693	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-v2/pytest/flask-old.log	d3978c1d90bea52a683118880860372da212283f288df9142e57bf3fe85de4bc	570	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-v2/pytest/pydantic-new.log	100258894a36f322230c79cc920c324e9d69c24431136ae1d02a85f5f46c92d2	6874	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-v2/pytest/pydantic-old.log	2e56adec695cdf3f6d3c2aa0c7cf1e5061ca0cf33195307aede901701f371d5f	1062	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-v2/pytest/requests-new.log	ecc19b8f778fe182feb85bccf04103c89efe1734406bbf6a38edec8b06084066	18565	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-v2/pytest/requests-old.log	38a118762db132dfb5a0f8ae1aa1967c3dd107c3b038fe22df2c89b0efd333b0	105440	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/README.md	efb79f87c205400d454ee635bf5120383ff1f150fa4ca0344a5e3275df21e4a0	1527	0	markdown	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/environment-captures/flask-new.txt	ce57221b997d94273ecdcc574d87745a99cc6cd29fc35a30da1f620821d0ae00	299	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/environment-captures/flask-old.txt	f857e7de4773d2b8452f56a9b38f565ca151bb7a16881b76a03c0fe2313c8bf6	257	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/environment-captures/pydantic-new.txt	0b71afd8c2eaf2b79d8698f5112e69a084cac1695c4b039d7909c498d84e8a8d	922	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/environment-captures/pydantic-old.txt	52bd27d95ea2e5cc5871d3afdff3004e6f9ded73c9d1e05506b298abb97b80b7	405	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/environment-captures/requests-new.txt	5ef3350fac47dc6f705a3a36ccd59f1c710afc91f33c565c60e50d4869d9ecdb	601	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/environment-captures/requests-old.txt	e8b59cfc07b5fbc0ac3432f58d7c6f0d36019f03f114e024cca5a0cc40c75cc3	637	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/environments/flask-new.freeze.txt	9394584b694364848c5b539bb6d80a5826931bc4aff8659dfbd203d85d6c80f4	276	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/environments/flask-old.freeze.txt	5cfe777cc24246048ea235cdfd75d430ab1ac02fb496aa9d7d977cae766b61cf	330	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/environments/pydantic-new.freeze.txt	4cc2802ddc94505166023c34f5aa07baad33cbfd58fa1bd9b5e045bd69693ecf	945	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/environments/pydantic-old.freeze.txt	bb1113a4097868ef905790a36e22a91bbe684e214fe3a09c02101706bc3d8a29	382	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/environments/requests-new.freeze.txt	b0035a5a149179d941caae0aa82f524add447483e577399b7ec273be901f4bc6	564	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/environments/requests-old.freeze.txt	85eb0035b71b522c239820248f30c5c4c414a49c5860525a4e0e73510d6c95c7	600	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/overlays/requests-new-client.pem	1323192105e8111761fb80f9fda74d5c63a458595a582cea830130098eb10c2b	2453	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/pytest/flask-new-pytest.log	d0cbf3e7adfbbb9fcb2a6b9871496990b98c4afa95551803652ed2be796c8123	591	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/pytest/flask-old-pytest.log	b53143b95fe0ee8d88fd382fcd963154263d7c28d4c5366a001cdcb9888ccbea	591	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/pytest/pydantic-new-pytest.log	4f6701b7efa8d367163a0ff851d61ef272cb0c07790e6476195e4557c40626b0	6874	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/pytest/pydantic-old-pytest.log	802bb24101bae0e7a1e0c01dc5262f1549197b91e8641fe422455f468ce0be14	2913	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/pytest/requests-new-pytest.log	66a931e270817749cd1809be9c27b517adcd629e1b9a2d364427db292b49005d	5051	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/pytest/requests-old-pytest.log	470da4bffa9a7d837288b3f778d862652bce1e6fadc4d6aa561475088567d032	1190	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/requirements/flask-new.txt	acdef89a00534ba116e2266cc8e4dd8032b522984a7a706a82c36aa5025bac39	228	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/requirements/flask-old.txt	d94b2721c08eebcf9038db00373eed1ca6a1091941fdc18a55595f1fe98171b0	282	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/requirements/pydantic-new.txt	96e8b4d6c5886614377605a2ea6245885b6b92a664223f4baa72bc0fd12035df	902	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/requirements/pydantic-old.txt	9e5f7116e4c147f2ce500700fcc701bcedb18103a8a8673324fe22dd986c09c0	330	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/requirements/requests-new.txt	d2bd29052a1d0253a3ffcc86cce9db8c460a9cc46b64537b6efdf181e164ac4d	526	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/requirements/requests-old.txt	126b8bf5d15507a91573fa244380f7b083ee1f2a8dd28b91d5a8a69cf905d708	562	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/results.json	d4c5dba53259a6a045592bc9906e80a5d3dcac56e0c7e237eccd734c9e23b966	9419	0	json	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/run_matrix.py	2579446a8e9a48f7670ecb60b5975cf68b61371c1464280503575f861d905d23	3980	0	python	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/source-archives/flask-new.tar	1ab1e67fb5c9e05d226e3cd94734e46009e012b269e29794f29151ef341feb06	1771520	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/source-archives/flask-old.tar	9cab061d3c8b1fcc156b1ebb247d0a6caa73864fb096e1ebcdb369d2b3fbaefc	1771520	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/source-archives/pydantic-new.tar	d8c26a1987494e70b3ee903a19ed7a75d37ea907358ed124d1567b7fa63b2df4	7464960	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/source-archives/pydantic-old.tar	d47f96f734030506f57bf3868314f2e3ccfcf34be323422a4ac645eb99c04585	2478080	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/source-archives/requests-new.tar	02db3918a45a7707a9eba6e240a7d3cde2ad5be23fc293dbe218d263662453dd	5314560	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/source-archives/requests-old.tar	5b95d48511eaaad22b4bfe0ba42d12dcce08c97fb587aa9cfd17dab0399868b9	5222400	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-v3-python311/source-sample-manifest.json	07c2b0b34f204b2ef549ecf1aa7c581fb7c03af1dbcb8e4a9b4581d392b3ee59	10003	0	json	excluded	generated-or-vendor-path
runs/board-dispatch-v1/baselines/results.json	3c92696b3bc01c6a839173f91ae7735542f6c628f2dd06beefbb144ff17f0db0	4408	0	json	excluded	generated-or-vendor-path
runs/board-dispatch-v1/registration.json	bc3e70173084cb14933eb987a44d0870729624abaa7d146b9f09cc2aad911b63	771	0	json	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/access-chronology.jsonl	298b02d42691845976d3e96fcbc73a6479bb0d81b83bdb900ea4a400b007d397	5281	0	other	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/adapter-registration.json	aca4c62e360b92d27223707f86a340d471113bcfb9042658426e121be47cfc6a	3400	0	json	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/adapters/attrs-new/README.md	936902814594f6251f7b8ce8febff1db20686c0bbaa17f8131ede28f01018ec0	5224	0	markdown	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/adapters/attrs-new/adapter_config.json	9c3c774f659b7c94413183d21a05e9ed72d4dfeab32f59b4ae1c08b75b0e062e	1113	0	json	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/adapters/attrs-new/adapter_model.safetensors	0de3e0b514d08950da8105a0e748d8eab4bbd2e2cd03a7e9330e7cecdbf75b82	17425352	0	other	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/adapters/attrs-old/README.md	936902814594f6251f7b8ce8febff1db20686c0bbaa17f8131ede28f01018ec0	5224	0	markdown	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/adapters/attrs-old/adapter_config.json	5c60ef848595839586aed1367e1f337ea2059984964c59416e448ca20e344f05	1113	0	json	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/adapters/attrs-old/adapter_model.safetensors	deb195aa5842280655f1141a807414744491a1f3f3f5373a0b60a37befea12c4	17425352	0	other	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/adapters/httpx-new/README.md	936902814594f6251f7b8ce8febff1db20686c0bbaa17f8131ede28f01018ec0	5224	0	markdown	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/adapters/httpx-new/adapter_config.json	01e07136958ee99f361b70297eec4274d3e75cb05efe13d9acfa7ac2c71011e9	1113	0	json	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/adapters/httpx-new/adapter_model.safetensors	5ed403311ec891cc8f894f5c15ad8df35b5a442bab314a8cedb4676639d79698	17425352	0	other	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/adapters/httpx-old/README.md	936902814594f6251f7b8ce8febff1db20686c0bbaa17f8131ede28f01018ec0	5224	0	markdown	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/adapters/httpx-old/adapter_config.json	e6d246633019a4bd56700a812fc78724a27c045f4024c304a0b56953fa207cb9	1113	0	json	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/adapters/httpx-old/adapter_model.safetensors	515588b7cd99119694cad26d071cb5812e4db3229f550dc7e80d6501e8ffbe4f	17425352	0	other	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/adapters/pytest-new/README.md	936902814594f6251f7b8ce8febff1db20686c0bbaa17f8131ede28f01018ec0	5224	0	markdown	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/adapters/pytest-new/adapter_config.json	afd8400b096e7cb3998bad5b98a8be4a09605a28fab5f9f52eb49583788989ce	1113	0	json	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/adapters/pytest-new/adapter_model.safetensors	6c3484ce978ffb12b8fc865150e7b1df549cb9c47c043f1f24e0046607240c0a	17425352	0	other	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/adapters/pytest-old/README.md	936902814594f6251f7b8ce8febff1db20686c0bbaa17f8131ede28f01018ec0	5224	0	markdown	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/adapters/pytest-old/adapter_config.json	94e20eae30446bf81b13bf760bece0d62f92f86dcec2fe71465a892aaa9b0c43	1113	0	json	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/adapters/pytest-old/adapter_model.safetensors	c34af4ed2c6e9c81d246de8eb8a9ea3651be99e6c5389d01f80924a85115e091	17425352	0	other	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/decision.md	f5f02d0a80e129fd92541806c9090ab70a4c4309773360b7351325a78513e06a	1690	0	markdown	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/execution-confirmatory-v1/generative-v2.jsonl	b691c04b3a053c0fff8b6aefbc336fd0e61bd01de03453a76415c53e216bab5b	435568	0	other	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/execution-confirmatory-v1/manifest-v2.json	77c70b6c381d486a341722d2cddddd2b56fd031a062157a35e5bfca42f68aafc	28218	0	json	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/execution-confirmatory-v1/scores-v1.json	f45c9436755740f650c1fd66fd648070ae31f7ff9a39081023595d2423f159da	94745	0	json	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/execution-confirmatory-v1/scoring-amendment-v1.json	f92f9acf77c18d629bb2f5b9ebbbfc34c609dd38a6e6bb9b61fdb8796b8e8eb7	2461	0	json	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/generative-registration.json	157fb3351366e656760ff17bb1a1379607fcc8d14fdc3a83037dbc338c265de7	28130	0	json	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/heldout-excerpts/attrs-new.txt	749ef392dd5e8db75357006149ad359fd32bd3b2a62b61a025223f58e2adb4ae	1794	0	text	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/heldout-excerpts/attrs-old.txt	4c0bf8271af64cf021dc39942eb050fee8858473d42a88b86e4782a34025ac21	1037	0	text	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/heldout-excerpts/heldout-excerpts.json	d37c62534a429d7659b78d44f4f7bc2e6ca2d56ee14a1eb101b81e00d245c83a	20663	0	json	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/heldout-excerpts/httpx-new.txt	0449aafd1341e37cb2b6a487b74e2f360472b5c3b183268411b31eb99cd42b31	2237	0	text	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/heldout-excerpts/httpx-old.txt	9dc8f1becdac20ecd311a23700f3dbc18d8af8246c36eafe2b3cb7e5e86f9581	3046	0	text	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/heldout-excerpts/pytest-new.txt	a94ef81902f32ddce1e2361b927b2f5a5a4722142febdc3eb44400d450b88bf8	2418	0	text	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/heldout-excerpts/pytest-old.txt	b58c549b7544331352fe60faa92b45964a4b1e98ebbda55381fdece7ca796315	2442	0	text	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/labels.jsonl	8bbb3047ebe375d5d0077e563b72d6d74578dfb21e1805fb6df1865038aeb5db	4676	0	other	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/licenses/attrs-new-LICENSE	882115c95dfc2af1eeb6714f8ec6d5cbcabf667caff8729f42420da63f714e9f	1109	0	other	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/licenses/attrs-old-LICENSE	882115c95dfc2af1eeb6714f8ec6d5cbcabf667caff8729f42420da63f714e9f	1109	0	other	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/licenses/httpx-new-LICENSE	4ec59d544f12b5f539a3a716fd321ac58ccd8030b465221f2c880200cdf28d8d	1508	0	other	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/licenses/httpx-old-LICENSE	4ec59d544f12b5f539a3a716fd321ac58ccd8030b465221f2c880200cdf28d8d	1508	0	other	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/licenses/pytest-new-LICENSE	ca836a5f9ecca3b2f350230faa20a48fb8b145653b5568d784862df864706b9b	1091	0	other	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/licenses/pytest-old-LICENSE	ca836a5f9ecca3b2f350230faa20a48fb8b145653b5568d784862df864706b9b	1091	0	other	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/registration.json	f21f4b9afcce8146d4f67cc78c0f1041bcd467676ac3a5aad812476a6cbc60e8	7118	0	json	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/repository-metadata.json	54e7757dde5b9d017b397c34604e5103733b29c23901b2699a05d1960e59c19c	739	0	json	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/selection.json	a50a3a8e288188d930e6432704a7414dbb0f8acaf4eca37460e828775c696a30	57634	0	json	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/snapshots/attrs-new.tar	d3d1264c17c2161794eef66f6b1e958f4104157ee7cdc2926cb4e46befe2988b	1607680	0	other	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/snapshots/attrs-old.tar	15ed2bb657cf9d4e00c690978f5787c1f2c9be6a49106ad4df6a8c0723b3b80b	890880	0	other	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/snapshots/httpx-new.tar	a0bee0b5081ad8aba0d45b3bebc7d7b835ba43bf9d62f1a2734c64db29c94ca6	5314560	0	other	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/snapshots/httpx-old.tar	3b72f973d801b5551bd2f34c1f29a7410a66c0c69f119f2c96bbf8a6ef928084	3072000	0	other	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/snapshots/pytest-new.tar	c19a5d8554bc4eeb9b5bd741d3387cb1d7caf1fabd27e790a5eebd431c8b3b30	6277120	0	other	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/snapshots/pytest-old.tar	63ea92035356ff82a56d01293f0d2e3fe7b9d8caeb9f70380d092a2fd0a37696	5324800	0	other	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/training-corpora/attrs-new/LICENSE.txt	882115c95dfc2af1eeb6714f8ec6d5cbcabf667caff8729f42420da63f714e9f	1109	0	text	excluded	generated-or-vendor-path
runs/drift-confirmatory-v1/training-corpora/attrs-new/inventory.jsonl	084f87eba714b1eae3ad9c09689a4516b98cd01c9362c1e4fc4ffdd57cd91786	26426	0	other	excluded	generated-or-vendor-path
